anime_id,title,genre,type,episodes,rating,members,set
6336,mobile suit gundam unicorn,"Action, Drama, Mecha, Military, Sci-Fi, Space",OVA,7,8.4,42076,"{'Space', 'OVA', 'Drama', 'Sci-Fi', 'Action', 'Military', 'Mecha'}"
20651,natsume yuujinchou: itsuka yuki no hi ni,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",OVA,1,8.4,28302,"{'OVA', 'Drama', 'Shoujo', 'Supernatural', 'Slice of Life', 'Fantasy'}"
1210,nhk ni youkoso!,"Comedy, Drama, Psychological, Romance",TV,24,8.4,291228,"{'TV', 'Drama', 'Romance', 'Comedy', 'Psychological'}"
338,rose of versailles,"Adventure, Drama, Historical, Romance, Shoujo",TV,40,8.4,32188,"{'Adventure', 'TV', 'Drama', 'Romance', 'Historical', 'Shoujo'}"
13759,sakurasou no pet na kanojo,"Comedy, Drama, Romance, School, Slice of Life",TV,24,8.4,380375,"{'TV', 'Drama', 'School', 'Romance', 'Comedy', 'Slice of Life'}"
6547,angel beats!,"Action, Comedy, Drama, School, Supernatural",TV,13,8.39,717796,"{'TV', 'Drama', 'School', 'Action', 'Comedy', 'Supernatural'}"
5081,bakemonogatari,"Mystery, Romance, Supernatural, Vampire",TV,15,8.39,482268,"{'TV', 'Vampire', 'Romance', 'Supernatural', 'Mystery'}"
32867,bungou stray dogs 2nd season,"Mystery, Seinen, Supernatural",TV,12,8.39,83641,"{'Seinen', 'Supernatural', 'TV', 'Mystery'}"
264,hajime no ippo: champion road,"Comedy, Shounen, Sports",Special,1,8.39,47840,"{'Sports', 'Comedy', 'Shounen', 'Special'}"
12859,one piece film: z,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,8.39,76051,"{'Adventure', 'Shounen', 'Drama', 'Action', 'Movie', 'Comedy', 'Fantasy'}"
853,ouran koukou host club,"Comedy, Harem, Romance, School, Shoujo",TV,26,8.39,422271,"{'Harem', 'TV', 'School', 'Romance', 'Comedy', 'Shoujo'}"
5460,detective conan movie 13: the raven chaser,"Action, Mystery, Police, Shounen",Movie,1,8.38,21798,"{'Shounen', 'Police', 'Action', 'Movie', 'Mystery'}"
6746,durarara!!,"Action, Mystery, Supernatural",TV,24,8.38,556431,"{'TV', 'Supernatural', 'Action', 'Mystery'}"
5690,nodame cantabile finale,"Comedy, Josei, Music, Romance",TV,11,8.38,67697,"{'TV', 'Romance', 'Music', 'Comedy', 'Josei'}"
329,planetes,"Drama, Romance, Sci-Fi, Seinen, Space",TV,26,8.38,105044,"{'Space', 'TV', 'Drama', 'Sci-Fi', 'Romance', 'Seinen'}"
34240,shelter,"Music, Sci-Fi",Music,1,8.38,71136,"{'Music', 'Sci-Fi'}"
513,tenkuu no shiro laputa,"Adventure, Fantasy, Romance, Sci-Fi",Movie,1,8.38,151061,"{'Adventure', 'Sci-Fi', 'Romance', 'Movie', 'Fantasy'}"
6945,gintama: shiroyasha koutan,"Action, Comedy, Historical, Parody, Sci-Fi",Special,1,8.37,27213,"{'Sci-Fi', 'Action', 'Special', 'Parody', 'Comedy', 'Historical'}"
1142,hachimitsu to clover ii,"Drama, Josei, Romance",TV,12,8.37,61493,"{'Josei', 'Drama', 'TV', 'Romance'}"
6811,inuyasha: kanketsu-hen,"Action, Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural",TV,26,8.37,99128,"{'Adventure', 'TV', 'Shounen', 'Demons', 'Action', 'Romance', 'Comedy', 'Supernatural', 'Magic', 'Fantasy'}"
16664,kaguya-hime no monogatari,"Fantasy, Historical",Movie,1,8.37,45547,"{'Movie', 'Historical', 'Fantasy'}"
1604,katekyo hitman reborn!,"Action, Comedy, Shounen, Super Power",TV,203,8.37,258103,"{'Super Power', 'TV', 'Shounen', 'Action', 'Comedy'}"
22145,kuroshitsuji: book of circus,"Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",TV,10,8.37,122895,"{'TV', 'Shounen', 'Demons', 'Comedy', 'Historical', 'Supernatural', 'Fantasy'}"
2966,ookami to koushinryou,"Adventure, Fantasy, Historical, Romance",TV,13,8.37,334932,"{'Adventure', 'TV', 'Romance', 'Historical', 'Fantasy'}"
31964,boku no hero academia,"Action, Comedy, School, Shounen, Super Power",TV,13,8.36,282002,"{'Super Power', 'TV', 'Shounen', 'School', 'Action', 'Comedy'}"
19363,gin no saji 2nd season,"Comedy, School, Shounen, Slice of Life",TV,11,8.36,67032,"{'TV', 'Shounen', 'School', 'Comedy', 'Slice of Life'}"
18195,little busters!: refrain,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,13,8.36,71820,"{'TV', 'Drama', 'School', 'Romance', 'Comedy', 'Supernatural', 'Slice of Life'}"
9890,major: message,"Comedy, Drama, Sports",OVA,1,8.36,12282,"{'Drama', 'Sports', 'Comedy', 'OVA'}"
9130,saint seiya: the lost canvas - meiou shinwa 2,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,13,8.36,27532,"{'Super Power', 'Adventure', 'Shounen', 'OVA', 'Action', 'Supernatural', 'Martial Arts'}"
9863,sket dance,"Comedy, School, Shounen",TV,77,8.36,101027,"{'School', 'Comedy', 'TV', 'Shounen'}"
7674,bakuman.,"Comedy, Romance, Shounen",TV,25,8.35,246899,"{'Comedy', 'TV', 'Shounen', 'Romance'}"
11843,danshi koukousei no nichijou,"Comedy, School, Shounen, Slice of Life",TV,12,8.35,258914,"{'TV', 'Shounen', 'School', 'Comedy', 'Slice of Life'}"
16782,kotonoha no niwa,"Drama, Psychological, Romance, Slice of Life",Movie,1,8.35,189741,"{'Drama', 'Romance', 'Movie', 'Psychological', 'Slice of Life'}"
28675,kyoukai no kanata movie: i&#039;ll be here - mirai-hen,"Fantasy, Slice of Life, Supernatural",Movie,1,8.35,59815,"{'Movie', 'Supernatural', 'Slice of Life', 'Fantasy'}"
3226,major s4,"Comedy, Drama, Shounen, Sports",TV,26,8.35,28002,"{'TV', 'Shounen', 'Drama', 'Comedy', 'Sports'}"
21557,omoide no marnie,"Drama, Mystery, Psychological",Movie,1,8.35,53590,"{'Psychological', 'Drama', 'Mystery', 'Movie'}"
31715,working!!!: lord of the takanashi,"Comedy, Romance, Slice of Life",Special,1,8.34,31856,"{'Slice of Life', 'Comedy', 'Special', 'Romance'}"
43,ghost in the shell,"Action, Mecha, Police, Psychological, Sci-Fi, Seinen",Movie,1,8.34,223036,"{'Police', 'Sci-Fi', 'Action', 'Movie', 'Seinen', 'Psychological', 'Mecha'}"
9617,k-on! movie,"Comedy, Music, Slice of Life",Movie,1,8.34,115252,"{'Movie', 'Music', 'Slice of Life', 'Comedy'}"
31051,kuroko no basket: saikou no present desu,"Action, School, Shounen, Sports",Special,1,8.34,22900,"{'Shounen', 'School', 'Action', 'Special', 'Sports'}"
10153,mahou shoujo lyrical nanoha: the movie 2nd a&#039;s,"Action, Comedy, Drama, Magic, Super Power",Movie,1,8.34,13315,"{'Super Power', 'Drama', 'Action', 'Movie', 'Comedy', 'Magic'}"
1033,sennen joyuu,"Action, Adventure, Drama, Fantasy, Historical, Romance",Movie,1,8.34,58492,"{'Adventure', 'Drama', 'Action', 'Romance', 'Movie', 'Historical', 'Fantasy'}"
32188,steins;gate: kyoukaimenjou no missing link - divide by zero,"Sci-Fi, Thriller",Special,1,8.34,38147,"{'Sci-Fi', 'Special', 'Thriller'}"
3091,xxxholic kei,"Comedy, Drama, Mystery, Psychological, Supernatural",TV,13,8.34,74941,"{'TV', 'Drama', 'Comedy', 'Supernatural', 'Mystery', 'Psychological'}"
12115,berserk: ougon jidai-hen iii - kourin,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",Movie,1,8.33,65594,"{'Adventure', 'Drama', 'Demons', 'Action', 'Military', 'Movie', 'Horror', 'Seinen', 'Supernatural', 'Fantasy'}"
28223,death parade,"Drama, Game, Mystery, Psychological, Thriller",TV,12,8.33,383914,"{'TV', 'Drama', 'Game', 'Thriller', 'Mystery', 'Psychological'}"
121,fullmetal alchemist,"Action, Adventure, Comedy, Drama, Fantasy, Magic, Military, Shounen",TV,51,8.33,600384,"{'Adventure', 'TV', 'Shounen', 'Drama', 'Action', 'Military', 'Comedy', 'Magic', 'Fantasy'}"
3002,gyakkyou burai kaiji: ultimate survivor,"Game, Psychological, Seinen, Thriller",TV,26,8.33,98996,"{'TV', 'Game', 'Thriller', 'Seinen', 'Psychological'}"
138,hunter x hunter: greed island,"Action, Adventure, Shounen, Super Power",OVA,8,8.33,57029,"{'Super Power', 'Adventure', 'OVA', 'Shounen', 'Action'}"
6675,redline,"Action, Cars, Sci-Fi, Sports",Movie,1,8.33,109392,"{'Cars', 'Sci-Fi', 'Action', 'Movie', 'Sports'}"
10800,chihayafuru,"Drama, Game, Josei, Slice of Life, Sports",TV,25,8.32,158561,"{'TV', 'Drama', 'Game', 'Josei', 'Sports', 'Slice of Life'}"
32005,detective conan movie 20: the darkest nightmare,"Action, Mystery, Police, Shounen",Movie,1,8.32,6229,"{'Shounen', 'Police', 'Action', 'Movie', 'Mystery'}"
813,dragon ball z,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,291,8.32,375662,"{'Super Power', 'Adventure', 'TV', 'Shounen', 'Action', 'Comedy', 'Martial Arts', 'Fantasy'}"
27821,fate/stay night: unlimited blade works - prologue,"Action, Fantasy, Magic, Shounen, Supernatural",Special,1,8.32,106382,"{'Shounen', 'Action', 'Special', 'Supernatural', 'Magic', 'Fantasy'}"
28725,kokoro ga sakebitagatterunda.,"Drama, Romance, School",Movie,1,8.32,59652,"{'Movie', 'Drama', 'School', 'Romance'}"
585,mimi wo sumaseba,"Adventure, Drama, Fantasy, Romance, Slice of Life",Movie,1,8.32,94435,"{'Adventure', 'Drama', 'Romance', 'Movie', 'Slice of Life', 'Fantasy'}"
16067,nagi no asukara,"Drama, Fantasy, Romance",TV,26,8.32,224947,"{'Drama', 'TV', 'Fantasy', 'Romance'}"
30,neon genesis evangelion,"Action, Dementia, Drama, Mecha, Psychological, Sci-Fi",TV,26,8.32,461946,"{'TV', 'Drama', 'Dementia', 'Sci-Fi', 'Action', 'Psychological', 'Mecha'}"
31490,one piece film: gold,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,8.32,18642,"{'Adventure', 'Shounen', 'Drama', 'Action', 'Movie', 'Comedy', 'Fantasy'}"
759,tokyo godfathers,"Comedy, Drama",Movie,1,8.32,89424,"{'Movie', 'Drama', 'Comedy'}"
6,trigun,"Action, Comedy, Sci-Fi",TV,26,8.32,283069,"{'Sci-Fi', 'Comedy', 'Action', 'TV'}"
6864,xxxholic rou,"Mystery, Supernatural",OVA,2,8.32,36353,"{'Supernatural', 'OVA', 'Mystery'}"
9735,gintama: shinyaku benizakura-hen,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Special,1,8.31,14002,"{'Shounen', 'Sci-Fi', 'Action', 'Special', 'Parody', 'Samurai', 'Comedy', 'Historical'}"
11977,mahou shoujo madoka★magica movie 1: hajimari no monogatari,"Drama, Magic, Psychological, Thriller",Movie,1,8.31,88164,"{'Drama', 'Thriller', 'Movie', 'Psychological', 'Magic'}"
11123,sekaiichi hatsukoi 2,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.31,69253,"{'TV', 'Drama', 'Romance', 'Comedy', 'Shounen Ai'}"
23847,yahari ore no seishun love comedy wa machigatteiru. zoku,"Comedy, Drama, Romance, School",TV,13,8.31,222994,"{'TV', 'Drama', 'School', 'Romance', 'Comedy'}"
33161,yahari ore no seishun love comedy wa machigatteiru. zoku ova,"Comedy, Romance, School",OVA,1,8.31,35120,"{'School', 'Comedy', 'OVA', 'Romance'}"
962,aria the natural,"Fantasy, Sci-Fi, Shounen, Slice of Life",TV,26,8.3,39596,"{'TV', 'Shounen', 'Sci-Fi', 'Slice of Life', 'Fantasy'}"
1519,black lagoon: the second barrage,"Action, Seinen",TV,12,8.3,203233,"{'TV', 'Action', 'Seinen'}"
2167,clannad,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,23,8.3,566690,"{'TV', 'Drama', 'School', 'Romance', 'Comedy', 'Supernatural', 'Slice of Life'}"
16706,kami nomi zo shiru sekai: megami-hen,"Comedy, Harem, Romance, Shounen, Supernatural",TV,12,8.3,142612,"{'Harem', 'TV', 'Shounen', 'Romance', 'Comedy', 'Supernatural'}"
5681,summer wars,"Comedy, Sci-Fi",Movie,1,8.3,223359,"{'Movie', 'Comedy', 'Sci-Fi'}"
3901,baccano! specials,"Action, Comedy, Historical, Mystery, Seinen, Supernatural",Special,3,8.29,100412,"{'Action', 'Special', 'Comedy', 'Seinen', 'Historical', 'Mystery', 'Supernatural'}"
6467,detective conan movie 14: the lost ship in the sky,"Action, Mystery, Police, Shounen",Movie,1,8.29,20602,"{'Shounen', 'Police', 'Action', 'Movie', 'Mystery'}"
10271,gyakkyou burai kaiji: hakairoku-hen,"Game, Psychological, Seinen, Thriller",TV,26,8.29,55566,"{'TV', 'Game', 'Thriller', 'Seinen', 'Psychological'}"
22507,initial d final stage,"Cars, Seinen, Sports",TV,4,8.29,19702,"{'Sports', 'Cars', 'TV', 'Seinen'}"
3701,kaiba,"Adventure, Mystery, Romance, Sci-Fi",TV,12,8.29,56927,"{'Adventure', 'TV', 'Sci-Fi', 'Romance', 'Mystery'}"
19123,one piece: episode of merry - mou hitori no nakama no monogatari,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Special,1,8.29,17247,"{'Super Power', 'Adventure', 'Shounen', 'Drama', 'Action', 'Special', 'Comedy', 'Fantasy'}"
33255,saiki kusuo no ψ-nan (tv),"Comedy, School, Shounen, Supernatural",TV,120,8.29,47092,"{'TV', 'Shounen', 'School', 'Comedy', 'Supernatural'}"
372,cardcaptor sakura movie 2: fuuin sareta card,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo",Movie,1,8.28,60637,"{'Drama', 'Romance', 'Movie', 'Comedy', 'Shoujo', 'Magic', 'Fantasy'}"
265,hajime no ippo: mashiba vs. kimura,"Comedy, Shounen, Sports",OVA,1,8.28,40623,"{'Sports', 'Comedy', 'OVA', 'Shounen'}"
25681,kamisama hajimemashita◎,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",TV,12,8.28,91796,"{'TV', 'Demons', 'Romance', 'Comedy', 'Supernatural', 'Shoujo', 'Fantasy'}"
4722,skip beat!,"Comedy, Drama, Romance, Shoujo",TV,25,8.28,134818,"{'TV', 'Drama', 'Romance', 'Comedy', 'Shoujo'}"
24277,yowamushi pedal: grande road,"Comedy, Drama, Shounen, Sports",TV,24,8.28,50778,"{'TV', 'Shounen', 'Drama', 'Comedy', 'Sports'}"
239,gankutsuou,"Drama, Mystery, Sci-Fi, Supernatural, Thriller",TV,24,8.27,103828,"{'TV', 'Drama', 'Sci-Fi', 'Thriller', 'Supernatural', 'Mystery'}"
512,majo no takkyuubin,"Adventure, Comedy, Drama, Fantasy, Magic, Romance",Movie,1,8.27,152331,"{'Adventure', 'Drama', 'Romance', 'Movie', 'Comedy', 'Magic', 'Fantasy'}"
4477,nodame cantabile: paris-hen,"Comedy, Josei, Music, Romance, Slice of Life",TV,11,8.27,70822,"{'TV', 'Romance', 'Music', 'Comedy', 'Josei', 'Slice of Life'}"
15323,one piece: episode of nami - koukaishi no namida to nakama no kizuna,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Special,1,8.27,24707,"{'Super Power', 'Adventure', 'Shounen', 'Drama', 'Action', 'Special', 'Comedy', 'Fantasy'}"
31174,osomatsu-san,"Comedy, Parody",TV,25,8.27,60988,"{'Parody', 'Comedy', 'TV'}"
23327,space☆dandy 2nd season,"Comedy, Sci-Fi, Space",TV,13,8.27,60918,"{'TV', 'Comedy', 'Sci-Fi', 'Space'}"
5365,tsumiki no ie,Drama,Movie,1,8.27,45189,"{'Movie', 'Drama'}"
3702,detroit metal city,"Comedy, Music",OVA,12,8.26,104893,"{'Music', 'Comedy', 'OVA'}"
3167,eve no jikan,"Sci-Fi, Slice of Life",ONA,6,8.26,99074,"{'ONA', 'Slice of Life', 'Sci-Fi'}"
7465,eve no jikan (movie),"Sci-Fi, Slice of Life",Movie,1,8.26,66376,"{'Movie', 'Slice of Life', 'Sci-Fi'}"
7054,kaichou wa maid-sama!,"Comedy, Romance, School, Shoujo",TV,26,8.26,391628,"{'TV', 'School', 'Romance', 'Comedy', 'Shoujo'}"
1257,saint seiya: meiou hades juuni kyuu-hen,"Adventure, Sci-Fi, Shounen",OVA,13,8.26,23701,"{'OVA', 'Adventure', 'Sci-Fi', 'Shounen'}"
23283,zankyou no terror,"Psychological, Thriller",TV,11,8.26,342893,"{'Psychological', 'TV', 'Thriller'}"
2025,darker than black: kuro no keiyakusha,"Action, Mystery, Sci-Fi, Super Power",TV,25,8.25,440334,"{'Super Power', 'TV', 'Sci-Fi', 'Action', 'Mystery'}"
235,detective conan,"Adventure, Comedy, Mystery, Police, Shounen",TV,Unknown,8.25,114702,"{'Adventure', 'TV', 'Shounen', 'Police', 'Comedy', 'Mystery'}"
1364,detective conan movie 05: countdown to heaven,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.25,25432,"{'Adventure', 'Shounen', 'Police', 'Movie', 'Comedy', 'Mystery'}"
18689,diamond no ace,"Comedy, School, Shounen, Sports",TV,75,8.25,81384,"{'TV', 'Shounen', 'School', 'Comedy', 'Sports'}"
22043,fairy tail (2014),"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,102,8.25,255076,"{'Adventure', 'TV', 'Shounen', 'Action', 'Comedy', 'Magic', 'Fantasy'}"
31988,hibike! euphonium 2,"Drama, Music, School",TV,13,8.25,47716,"{'Drama', 'School', 'TV', 'Music'}"
20899,jojo no kimyou na bouken: stardust crusaders,"Action, Adventure, Drama, Shounen, Supernatural",TV,24,8.25,120089,"{'Adventure', 'TV', 'Shounen', 'Drama', 'Action', 'Supernatural'}"
1453,maison ikkoku,"Comedy, Drama, Romance, Slice of Life",TV,96,8.25,22079,"{'TV', 'Drama', 'Romance', 'Comedy', 'Slice of Life'}"
23623,non non biyori repeat,"Comedy, School, Seinen, Slice of Life",TV,12,8.26,64230,"{'TV', 'School', 'Comedy', 'Seinen', 'Slice of Life'}"
1559,shijou saikyou no deshi kenichi,"Action, Comedy, Martial Arts, School, Shounen",TV,50,8.25,129112,"{'TV', 'Shounen', 'School', 'Action', 'Comedy', 'Martial Arts'}"
1382,yuusha-ou gaogaigar final,"Adventure, Drama, Mecha, Sci-Fi, Shounen",OVA,8,8.25,5001,"{'Adventure', 'Shounen', 'OVA', 'Drama', 'Sci-Fi', 'Mecha'}"
23289,gekkan shoujo nozaki-kun,"Comedy, Romance, School",TV,12,8.24,292622,"{'School', 'Comedy', 'TV', 'Romance'}"
18,initial d fourth stage,"Action, Cars, Drama, Seinen, Sports",TV,24,8.24,41584,"{'TV', 'Drama', 'Cars', 'Action', 'Seinen', 'Sports'}"
4814,junjou romantica 2,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.24,87617,"{'TV', 'Drama', 'Romance', 'Comedy', 'Shounen Ai'}"
16662,kaze tachinu,"Drama, Historical, Romance",Movie,1,8.24,75359,"{'Movie', 'Drama', 'Historical', 'Romance'}"
12031,kingdom,"Action, Historical, Military, Seinen",TV,38,8.24,54211,"{'TV', 'Action', 'Military', 'Seinen', 'Historical'}"
8129,kuragehime,"Comedy, Josei, Slice of Life",TV,11,8.24,108053,"{'Josei', 'Slice of Life', 'Comedy', 'TV'}"
14513,magi: the labyrinth of magic,"Action, Adventure, Fantasy, Magic, Shounen",TV,25,8.24,317513,"{'Adventure', 'TV', 'Shounen', 'Action', 'Magic', 'Fantasy'}"
2581,mobile suit gundam 00,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25,8.24,120351,"{'Space', 'TV', 'Drama', 'Sci-Fi', 'Action', 'Military', 'Mecha'}"
30015,relife,"Romance, School, Slice of Life",TV,13,8.24,202249,"{'Slice of Life', 'School', 'TV', 'Romance'}"
6171,saint seiya: the lost canvas - meiou shinwa,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,13,8.24,40355,"{'Super Power', 'Adventure', 'Shounen', 'OVA', 'Action', 'Supernatural', 'Martial Arts'}"
1827,seirei no moribito,"Action, Adventure, Fantasy, Historical",TV,26,8.24,106888,"{'Adventure', 'TV', 'Action', 'Historical', 'Fantasy'}"
25013,akatsuki no yona,"Action, Adventure, Comedy, Fantasy, Romance, Shoujo",TV,24,8.23,216674,"{'Adventure', 'TV', 'Action', 'Romance', 'Comedy', 'Shoujo', 'Fantasy'}"
1367,detective conan movie 08: magician of the silver sky,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.23,23130,"{'Adventure', 'Shounen', 'Police', 'Movie', 'Comedy', 'Mystery'}"
27833,durarara!!x2 ketsu,"Action, Mystery, Supernatural",TV,12,8.23,115295,"{'TV', 'Supernatural', 'Action', 'Mystery'}"
26213,free!: eternal summer special,"Comedy, School, Slice of Life",Special,1,8.23,36091,"{'School', 'Comedy', 'Slice of Life', 'Special'}"
1974,glass no kamen (2005),"Drama, Shoujo",TV,51,8.23,17038,"{'Drama', 'Shoujo', 'TV'}"
8425,gosick,"Drama, Historical, Mystery, Romance",TV,24,8.23,232113,"{'TV', 'Drama', 'Romance', 'Historical', 'Mystery'}"
12069,hajime no ippo: boxer no kobushi,"Comedy, Drama, Shounen, Sports",Special,1,8.23,20157,"{'Shounen', 'Drama', 'Special', 'Comedy', 'Sports'}"
185,initial d first stage,"Action, Cars, Drama, Seinen, Sports",TV,26,8.23,68128,"{'TV', 'Drama', 'Cars', 'Action', 'Seinen', 'Sports'}"
18679,kill la kill,"Action, Comedy, School, Super Power",TV,24,8.23,508118,"{'Super Power', 'TV', 'School', 'Action', 'Comedy'}"
2034,lovely★complex,"Comedy, Romance, Shoujo",TV,24,8.23,235003,"{'TV', 'Comedy', 'Shoujo', 'Romance'}"
437,perfect blue,"Dementia, Drama, Horror, Psychological",Movie,1,8.23,117565,"{'Drama', 'Dementia', 'Movie', 'Horror', 'Psychological'}"
721,princess tutu,"Comedy, Fantasy, Magic, Romance",TV,38,8.23,73218,"{'TV', 'Romance', 'Comedy', 'Magic', 'Fantasy'}"
12477,sakasama no patema,"Sci-Fi, Seinen",Movie,1,8.23,89749,"{'Movie', 'Sci-Fi', 'Seinen'}"
4938,tsubasa: shunraiki,"Action, Adventure, Drama, Fantasy, Magic, Mystery, Romance, Shounen, Supernatural",OVA,2,8.23,40420,"{'Adventure', 'Shounen', 'OVA', 'Drama', 'Action', 'Romance', 'Mystery', 'Supernatural', 'Magic', 'Fantasy'}"
2402,ashita no joe,"Drama, Sports",TV,79,8.22,15442,"{'Drama', 'Sports', 'TV'}"
6702,fairy tail,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,175,8.22,584590,"{'Adventure', 'TV', 'Shounen', 'Action', 'Comedy', 'Magic', 'Fantasy'}"
1566,ghost in the shell: stand alone complex - solid state society,"Mecha, Military, Mystery, Police, Sci-Fi, Seinen",Special,1,8.22,55247,"{'Police', 'Sci-Fi', 'Military', 'Special', 'Mystery', 'Seinen', 'Mecha'}"
31741,magi: sinbad no bouken (tv),"Action, Adventure, Fantasy, Magic, Shounen",TV,13,8.22,73480,"{'Adventure', 'TV', 'Shounen', 'Action', 'Magic', 'Fantasy'}"
440,shoujo kakumei utena,"Drama, Fantasy, Psychological, Shoujo",TV,39,8.22,77464,"{'TV', 'Drama', 'Psychological', 'Shoujo', 'Fantasy'}"
4107,tengen toppa gurren lagann movie: gurren-hen,"Action, Comedy, Mecha",Movie,1,8.22,72933,"{'Movie', 'Mecha', 'Comedy', 'Action'}"
1506,detective conan movie 10: requiem of the detectives,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.21,21789,"{'Adventure', 'Shounen', 'Police', 'Movie', 'Comedy', 'Mystery'}"
2759,evangelion: 1.0 you are (not) alone,"Action, Mecha, Sci-Fi",Movie,1,8.21,194561,"{'Movie', 'Mecha', 'Sci-Fi', 'Action'}"
72,full metal panic? fumoffu,"Action, Comedy, School",TV,12,8.21,171086,"{'TV', 'School', 'Comedy', 'Action'}"
3016,ginga eiyuu densetsu: arata naru tatakai no overture,"Action, Drama, Military, Sci-Fi, Space",Movie,1,8.21,11808,"{'Space', 'Drama', 'Sci-Fi', 'Action', 'Military', 'Movie'}"
3783,kara no kyoukai 3: tsuukaku zanryuu,"Action, Drama, Mystery, Supernatural, Thriller",Movie,1,8.21,108720,"{'Drama', 'Action', 'Thriller', 'Movie', 'Supernatural', 'Mystery'}"
3927,mobile suit gundam 00 second season,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25,8.21,86972,"{'Space', 'TV', 'Drama', 'Sci-Fi', 'Action', 'Military', 'Mecha'}"
